product_id,product_vendor,product_name,availability,size,colours,cost,category,sub_category,user_id,quantity_ordered,payment_details,delivery_address,order_status,date,month
2758,4,Western DarkGoldenRod,20,Medium,DarkGoldenRod,909.26,Women,Western,492,3,cashondelivery,Tamil Nadu,Delivered,15,March
2759,25,Casuals Violet,96,Small,Violet,574.95,Kids,Casuals,1046,4,UPI,Haryana,Delivered,4,January
2760,5,Ethnic Teal,46,Small,Teal,639.52,Women,Ethnic,909,2,UPI,Kerala,Cancelled,24,February
2761,30,Saree LightCoral,68,Large,LightCoral,758.39,Kids,Saree,1094,2,netbanking,West Bengal,Returned,24,July
2762,7,Trousers LimeGreen,13,Large,LimeGreen,296.11,Women,Trousers,251,2,UPI,Punjab,Cancelled,8,December
2763,26,Western DarkCyan,23,Small,DarkCyan,742.52,Men,Western,497,3,netbanking,Goa,Cancelled,20,June
2764,18,Jeans OliveDrab,49,Medium,OliveDrab,681.33,Kids,Jeans,577,4,netbanking,West Bengal,Delivered,3,April
2765,21,Pants Khaki,50,Large,Khaki,698.97,Women,Pants,1265,2,cashondelivery,Gujarat,Returned,30,May
2766,29,Trousers Tomato,4,Medium,Tomato,538.44,Women,Trousers,367,3,cashondelivery,Odisha,Cancelled,17,June
2767,24,Tops Wheat,94,Large,Wheat,83.56,Men,Tops,294,3,UPI,Karnataka,Delivered,14,March
2768,2,Jeans OliveDrab,69,Medium,OliveDrab,683.42,Men,Jeans,752,3,netbanking,Jharkhand,Delivered,15,October
2769,3,Trousers Tomato,83,Medium,Tomato,700.02,Kids,Trousers,1402,4,cashondelivery,Bihar,Cancelled,3,September
2770,8,Casuals LawnGreen,33,Medium,LawnGreen,644.28,Kids,Casuals,864,4,cashondelivery,Tamil Nadu,Cancelled,4,December
2771,2,Formals Wheat,86,Medium,Wheat,863.96,Men,Formals,1197,2,cashondelivery,Nagaland,Delivered,17,October
2772,12,Shirts DarkTurquoise,71,Large,DarkTurquoise,327.96,Men,Shirts,1460,1,UPI,Assam,Delivered,2,November
2773,18,Western DarkSlateBlue,27,Large,DarkSlateBlue,348.08,Kids,Western,195,2,UPI,Madhya Pradesh,Cancelled,17,June
2774,28,T-Shirts SlateBlue,70,Small,SlateBlue,874.69,Women,T-Shirts,702,4,netbanking,Uttarakhand,Delivered,4,January
2775,27,Trousers LightSalmon,51,Medium,LightSalmon,870.46,Men,Trousers,1239,1,UPI,Haryana,Delivered,19,April
2776,25,Ethnic SlateGray,8,Large,SlateGray,495.66,Men,Ethnic,949,3,netbanking,Uttarakhand,Delivered,2,January
2777,9,Saree Purple,41,Medium,Purple,778.84,Kids,Saree,1059,2,cashondelivery,Andhra Pradesh,Returned,6,September
2778,9,Formals LightYellow,64,Small,LightYellow,450.45,Women,Formals,725,4,netbanking,Chhattisgarh,Cancelled,5,May
2779,3,Tops DarkGray,4,Medium,DarkGray,721.43,Men,Tops,1102,3,netbanking,Kerala,Delivered,2,January
2780,17,Formals MediumSlateBlue,13,Large,MediumSlateBlue,906.27,Women,Formals,1386,4,netbanking,Odisha,Cancelled,18,March
2781,14,Saree OldLace,81,Medium,OldLace,211.35,Men,Saree,666,2,netbanking,Madhya Pradesh,Cancelled,14,February
2782,19,Saree DarkOliveGreen,72,Small,DarkOliveGreen,496.75,Women,Saree,173,3,netbanking,Mizoram,Returned,12,August
2783,19,Trousers MediumVioletRed,31,Small,MediumVioletRed,850.11,Men,Trousers,135,1,netbanking,Madhya Pradesh,Delivered,13,September
2784,19,Saree Gainsboro,75,Medium,Gainsboro,999.52,Men,Saree,1277,1,UPI,Kerala,Delivered,7,September
2785,10,T-Shirts Lavender,80,Small,Lavender,163.18,Kids,T-Shirts,678,4,netbanking,Himachal Pradesh,Delivered,15,July
2786,23,T-Shirts Lavender,66,Medium,Lavender,843.26,Men,T-Shirts,93,1,netbanking,Karnataka,Returned,29,October
2787,30,T-Shirts Plum,88,Medium,Plum,555.26,Men,T-Shirts,349,2,netbanking,Tamil Nadu,Returned,17,December
2788,25,Saree PaleTurquoise,92,Large,PaleTurquoise,80.47,Kids,Saree,243,2,UPI,Rajasthan,Cancelled,13,November
2789,18,Pants Aqua,82,Large,Aqua,402.76,Men,Pants,1243,3,cashondelivery,Tamil Nadu,Cancelled,24,April
2790,7,Tops LemonChiffon,43,Medium,LemonChiffon,48.69,Kids,Tops,844,4,UPI,Manipur,Delivered,5,March
2791,7,Formals LimeGreen,67,Large,LimeGreen,567.16,Men,Formals,1209,3,cashondelivery,Karnataka,Returned,13,June
2792,9,Shirts RoyalBlue,8,Small,RoyalBlue,52.68,Men,Shirts,1211,1,UPI,Nagaland,Returned,10,June
2793,12,Formals Gray,34,Large,Gray,902.24,Women,Formals,1489,2,UPI,Uttarakhand,Delivered,19,February
2794,14,Jeans YellowGreen,98,Large,YellowGreen,540.94,Kids,Jeans,1140,2,netbanking,Jharkhand,Delivered,19,July
2795,23,Western HotPink,8,Small,HotPink,70.03,Men,Western,1387,4,UPI,Uttar Pradesh,Delivered,5,February
2796,18,Shirts DarkSalmon,94,Small,DarkSalmon,345.55,Women,Shirts,156,3,cashondelivery,Tamil Nadu,Returned,28,December
2797,17,Jeans MediumVioletRed,53,Large,MediumVioletRed,44.51,Women,Jeans,110,3,cashondelivery,Uttarakhand,Cancelled,11,July
2798,11,Ethnic MintCream,25,Large,MintCream,269.11,Women,Ethnic,1364,1,UPI,Andhra Pradesh,Returned,4,August
2799,4,Western HotPink,77,Medium,HotPink,118.13,Women,Western,190,2,UPI,Nagaland,Returned,9,September
2800,8,Shirts DarkMagenta,39,Medium,DarkMagenta,453.91,Kids,Shirts,879,4,UPI,Uttar Pradesh,Cancelled,25,December
2801,15,Shirts Turquoise,5,Large,Turquoise,591.15,Kids,Shirts,1060,3,netbanking,Manipur,Cancelled,24,February
2802,13,Jeans Turquoise,83,Small,Turquoise,585.76,Women,Jeans,324,2,UPI,Uttar Pradesh,Returned,26,February
2803,17,Pants IndianRed,5,Medium,IndianRed,669.68,Kids,Pants,385,1,netbanking,Tamil Nadu,Cancelled,26,October
2804,19,Pants DarkSlateGray,77,Small,DarkSlateGray,86.04,Women,Pants,1384,3,netbanking,Madhya Pradesh,Returned,22,January
2805,24,Trousers FloralWhite,78,Medium,FloralWhite,663.07,Women,Trousers,303,3,cashondelivery,Mizoram,Delivered,29,December
2806,27,Shirts MintCream,87,Medium,MintCream,910.9,Men,Shirts,1253,1,UPI,Jharkhand,Cancelled,25,December
2807,6,Shirts RoyalBlue,6,Small,RoyalBlue,468.83,Kids,Shirts,253,4,netbanking,Uttarakhand,Cancelled,3,July
2808,15,Shirts SkyBlue,48,Small,SkyBlue,382.1,Women,Shirts,550,4,cashondelivery,Odisha,Returned,4,August
2809,11,Shirts Snow,68,Medium,Snow,686.27,Men,Shirts,1150,4,netbanking,Madhya Pradesh,Cancelled,21,January
2810,16,Formals Thistle,13,Small,Thistle,863.98,Men,Formals,1154,4,netbanking,Karnataka,Delivered,6,November
2811,9,Jeans MistyRose,31,Large,MistyRose,512.97,Kids,Jeans,1405,2,UPI,Sikkim,Cancelled,3,August
2812,22,Formals Green,13,Large,Green,221.5,Men,Formals,1151,4,cashondelivery,Madhya Pradesh,Cancelled,13,May
2813,18,Western Indigo,42,Large,Indigo,241.5,Kids,Western,68,2,UPI,Telangana,Delivered,11,June
2814,30,Western MintCream,42,Medium,MintCream,956.0,Kids,Western,593,2,UPI,Rajasthan,Returned,23,January
2815,26,Casuals DarkRed,82,Medium,DarkRed,826.18,Women,Casuals,186,1,netbanking,Punjab,Delivered,30,April
2816,18,Saree OrangeRed,66,Small,OrangeRed,233.28,Men,Saree,914,1,UPI,Maharashtra,Delivered,5,January
2817,12,Pants LightPink,65,Large,LightPink,828.14,Women,Pants,718,1,netbanking,Jharkhand,Returned,13,December
2818,2,Shirts DarkGreen,83,Medium,DarkGreen,363.41,Men,Shirts,448,2,UPI,Madhya Pradesh,Delivered,12,January
2819,25,Pants Brown,69,Medium,Brown,171.72,Women,Pants,853,1,cashondelivery,Uttar Pradesh,Returned,18,February
2820,29,Western LightYellow,98,Small,LightYellow,170.46,Women,Western,541,1,cashondelivery,Meghalaya,Returned,19,June
2821,7,Ethnic Teal,92,Medium,Teal,464.3,Men,Ethnic,346,1,UPI,Rajasthan,Delivered,27,March
2822,5,Tops Plum,91,Small,Plum,166.5,Men,Tops,1066,4,cashondelivery,Mizoram,Returned,4,December
2823,20,Trousers Tomato,52,Medium,Tomato,460.03,Women,Trousers,668,4,cashondelivery,Haryana,Returned,15,December
2824,9,Trousers SlateGray,70,Small,SlateGray,368.26,Kids,Trousers,620,1,netbanking,Karnataka,Cancelled,14,December
2825,5,T-Shirts Pink,21,Small,Pink,619.58,Kids,T-Shirts,884,3,UPI,Himachal Pradesh,Delivered,22,June
2826,29,Saree BurlyWood,66,Large,BurlyWood,723.33,Women,Saree,1020,4,UPI,Chhattisgarh,Returned,6,December
2827,28,Saree MidnightBlue,41,Small,MidnightBlue,342.08,Kids,Saree,1463,4,netbanking,Madhya Pradesh,Returned,10,February
2828,24,Western LightCoral,51,Large,LightCoral,164.28,Women,Western,390,3,UPI,Tamil Nadu,Delivered,12,September
2829,12,Tops HoneyDew,87,Small,HoneyDew,457.75,Men,Tops,1222,3,cashondelivery,Jharkhand,Returned,5,December
2830,2,T-Shirts Brown,99,Small,Brown,804.24,Women,T-Shirts,552,4,UPI,Nagaland,Cancelled,24,March
2831,30,Pants LightPink,23,Small,LightPink,329.51,Men,Pants,344,2,netbanking,Uttar Pradesh,Cancelled,17,December
2832,26,Ethnic LightSeaGreen,56,Small,LightSeaGreen,946.45,Men,Ethnic,1007,1,UPI,Sikkim,Cancelled,19,June
2833,23,T-Shirts SlateGray,84,Medium,SlateGray,97.22,Men,T-Shirts,1429,2,UPI,Himachal Pradesh,Delivered,6,March
2834,28,Trousers Sienna,74,Small,Sienna,704.43,Men,Trousers,1120,2,netbanking,Maharashtra,Returned,26,October
2835,18,Tops MintCream,7,Medium,MintCream,382.77,Men,Tops,879,3,netbanking,Sikkim,Delivered,15,August
2836,13,Shirts ForestGreen,66,Large,ForestGreen,669.22,Kids,Shirts,107,3,cashondelivery,Tamil Nadu,Returned,15,May
2837,26,Jeans Navy,97,Medium,Navy,498.44,Kids,Jeans,998,1,cashondelivery,Goa,Delivered,3,October
2838,24,Trousers Thistle,59,Large,Thistle,812.75,Women,Trousers,1231,2,netbanking,Tamil Nadu,Delivered,30,August
2839,10,Pants OrangeRed,16,Medium,OrangeRed,605.99,Kids,Pants,484,2,cashondelivery,Mizoram,Returned,29,February
2840,6,Saree NavajoWhite,73,Large,NavajoWhite,352.52,Kids,Saree,309,4,netbanking,Karnataka,Returned,9,November
2841,17,Trousers MidnightBlue,24,Medium,MidnightBlue,818.95,Men,Trousers,939,1,UPI,Uttarakhand,Delivered,6,September
2842,12,Formals DarkGoldenRod,37,Large,DarkGoldenRod,616.84,Men,Formals,329,2,netbanking,Kerala,Returned,19,February
2843,4,Shirts DarkOrange,70,Medium,DarkOrange,916.87,Men,Shirts,885,3,cashondelivery,Meghalaya,Returned,20,September
2844,1,Jeans RoyalBlue,28,Medium,RoyalBlue,373.38,Kids,Jeans,382,1,UPI,Uttar Pradesh,Returned,3,November
2845,2,Western LightGray,80,Large,LightGray,56.49,Women,Western,964,1,netbanking,Jharkhand,Cancelled,26,April
2846,30,Ethnic GoldenRod,64,Large,GoldenRod,424.74,Men,Ethnic,1333,1,netbanking,West Bengal,Returned,16,December
2847,7,Pants AntiqueWhite,62,Large,AntiqueWhite,334.47,Men,Pants,268,2,cashondelivery,Maharashtra,Delivered,1,April
2848,10,Pants ForestGreen,86,Small,ForestGreen,461.73,Men,Pants,1102,2,netbanking,Uttar Pradesh,Returned,24,June
2849,20,Trousers CadetBlue,93,Medium,CadetBlue,441.11,Women,Trousers,1019,1,UPI,Kerala,Returned,21,September
2850,17,Western Orange,44,Large,Orange,924.8,Kids,Western,475,2,netbanking,Tamil Nadu,Returned,26,November
2851,27,Western MediumSlateBlue,53,Large,MediumSlateBlue,519.35,Women,Western,939,4,netbanking,Meghalaya,Cancelled,25,June
2852,29,T-Shirts DodgerBlue,82,Medium,DodgerBlue,283.86,Kids,T-Shirts,1037,1,UPI,Kerala,Delivered,19,April
2853,30,Western LightCyan,57,Small,LightCyan,850.64,Women,Western,678,2,netbanking,Nagaland,Returned,25,February
2854,14,Casuals HotPink,17,Large,HotPink,167.4,Men,Casuals,209,4,netbanking,Goa,Returned,17,June
2855,8,Saree BlanchedAlmond,81,Large,BlanchedAlmond,873.21,Women,Saree,1459,4,netbanking,Bihar,Delivered,11,November
2856,17,Western LightGreen,11,Small,LightGreen,491.96,Kids,Western,135,3,cashondelivery,Meghalaya,Delivered,6,October
2857,17,Pants Teal,42,Small,Teal,631.94,Kids,Pants,1322,3,netbanking,Haryana,Returned,13,December
2858,26,Tops DarkSalmon,94,Medium,DarkSalmon,568.28,Men,Tops,809,4,netbanking,West Bengal,Delivered,2,March
2859,15,Shirts LightCyan,24,Large,LightCyan,509.6,Kids,Shirts,373,4,netbanking,Madhya Pradesh,Cancelled,11,July
2860,14,Casuals Orchid,100,Large,Orchid,943.18,Kids,Casuals,1192,2,netbanking,Punjab,Cancelled,24,June
2861,8,Jeans Khaki,44,Small,Khaki,347.82,Kids,Jeans,943,1,netbanking,Manipur,Delivered,10,October
2862,5,Saree DarkMagenta,29,Medium,DarkMagenta,738.04,Men,Saree,462,1,cashondelivery,Assam,Cancelled,6,July
2863,11,Trousers DimGray,63,Medium,DimGray,357.33,Women,Trousers,1119,4,UPI,West Bengal,Delivered,29,March
2864,20,Western BlanchedAlmond,49,Large,BlanchedAlmond,15.94,Women,Western,1255,3,cashondelivery,Nagaland,Delivered,29,August
2865,17,Jeans RoyalBlue,8,Small,RoyalBlue,73.36,Women,Jeans,1417,3,cashondelivery,West Bengal,Cancelled,4,September
2866,22,Western MediumSeaGreen,95,Large,MediumSeaGreen,323.27,Men,Western,963,4,netbanking,Assam,Delivered,18,September
2867,5,Jeans Aqua,100,Large,Aqua,147.37,Men,Jeans,853,2,UPI,Manipur,Delivered,14,July
2868,21,Western ForestGreen,29,Large,ForestGreen,434.88,Men,Western,133,2,cashondelivery,Goa,Returned,19,March
2869,9,Western SteelBlue,64,Medium,SteelBlue,599.29,Kids,Western,532,2,cashondelivery,West Bengal,Cancelled,16,March
2870,5,Casuals Aquamarine,22,Small,Aquamarine,993.08,Women,Casuals,749,1,UPI,Punjab,Delivered,22,November
2871,13,Formals CornflowerBlue,1,Medium,CornflowerBlue,403.76,Women,Formals,874,3,netbanking,Kerala,Cancelled,13,December
2872,12,T-Shirts DarkGoldenRod,89,Small,DarkGoldenRod,981.37,Men,T-Shirts,1319,1,UPI,Bihar,Cancelled,22,November
2873,12,T-Shirts AliceBlue,56,Medium,AliceBlue,939.73,Women,T-Shirts,543,1,netbanking,Telangana,Cancelled,1,June
2874,13,Tops Gainsboro,11,Medium,Gainsboro,699.63,Kids,Tops,48,2,UPI,Mizoram,Delivered,29,April
2875,14,Jeans Silver,75,Small,Silver,832.03,Kids,Jeans,224,3,cashondelivery,Sikkim,Cancelled,17,January
2876,26,Tops Olive,86,Medium,Olive,608.53,Men,Tops,253,3,UPI,Telangana,Returned,15,March
2877,6,Saree Cornsilk,49,Large,Cornsilk,384.06,Men,Saree,1457,1,cashondelivery,Meghalaya,Delivered,9,September
2878,23,Tops DarkViolet,35,Large,DarkViolet,438.86,Kids,Tops,1388,2,cashondelivery,Maharashtra,Returned,8,June
2879,25,Pants OldLace,50,Large,OldLace,295.07,Women,Pants,1440,4,UPI,Assam,Cancelled,3,November
2880,11,Pants CadetBlue,59,Small,CadetBlue,779.64,Men,Pants,115,4,cashondelivery,Gujarat,Returned,13,February
2881,10,Ethnic LightYellow,3,Large,LightYellow,956.12,Kids,Ethnic,998,1,netbanking,Maharashtra,Cancelled,9,July
2882,16,Tops MediumPurple,47,Small,MediumPurple,694.91,Women,Tops,937,1,cashondelivery,Andhra Pradesh,Cancelled,28,January
2883,27,Tops FloralWhite,13,Medium,FloralWhite,680.94,Kids,Tops,172,2,UPI,Jharkhand,Delivered,13,November
2884,14,Pants Blue,87,Medium,Blue,634.77,Kids,Pants,305,1,netbanking,Meghalaya,Delivered,15,September
2885,28,Ethnic Gold,33,Small,Gold,219.59,Men,Ethnic,1366,4,netbanking,Nagaland,Cancelled,4,February
2886,17,Formals Teal,71,Small,Teal,190.39,Women,Formals,110,3,UPI,West Bengal,Returned,15,September
2887,8,Saree GhostWhite,92,Large,GhostWhite,817.73,Women,Saree,707,2,cashondelivery,Mizoram,Returned,23,September
2888,10,Saree AliceBlue,65,Medium,AliceBlue,680.36,Women,Saree,1406,1,cashondelivery,Punjab,Delivered,18,October
2889,27,Ethnic Teal,46,Large,Teal,592.42,Women,Ethnic,609,4,UPI,Sikkim,Returned,15,June
2890,10,T-Shirts LightYellow,92,Large,LightYellow,464.62,Women,T-Shirts,1278,2,netbanking,Meghalaya,Cancelled,25,October
2891,14,Tops Green,19,Medium,Green,631.99,Men,Tops,1447,3,netbanking,Jharkhand,Cancelled,13,May
2892,5,Casuals PaleVioletRed,22,Medium,PaleVioletRed,666.84,Kids,Casuals,881,1,netbanking,Himachal Pradesh,Cancelled,4,April
2893,15,Tops AliceBlue,23,Small,AliceBlue,106.92,Men,Tops,437,1,cashondelivery,Goa,Returned,15,November
2894,2,Tops Lavender,91,Small,Lavender,533.4,Kids,Tops,148,2,cashondelivery,Kerala,Returned,6,February
2895,6,Tops MediumSlateBlue,30,Medium,MediumSlateBlue,357.82,Men,Tops,944,1,cashondelivery,Haryana,Returned,13,December
2896,13,Pants LightSteelBlue,63,Large,LightSteelBlue,434.55,Women,Pants,1487,1,UPI,Jharkhand,Delivered,16,September
2897,24,Shirts Lavender,43,Large,Lavender,309.72,Men,Shirts,122,2,UPI,Chhattisgarh,Cancelled,5,January
2898,25,T-Shirts MediumOrchid,83,Large,MediumOrchid,915.58,Men,T-Shirts,500,2,netbanking,Himachal Pradesh,Delivered,4,March
2899,12,T-Shirts Aqua,31,Large,Aqua,821.66,Kids,T-Shirts,267,1,netbanking,Uttarakhand,Cancelled,20,July
2900,19,Pants MintCream,34,Large,MintCream,628.19,Kids,Pants,66,4,UPI,Odisha,Returned,2,October
2901,9,Shirts FireBrick,16,Large,FireBrick,233.6,Men,Shirts,1338,1,netbanking,Rajasthan,Cancelled,30,June
2902,7,Casuals OldLace,68,Small,OldLace,625.86,Women,Casuals,324,2,netbanking,Meghalaya,Returned,3,November
2903,22,Jeans Fuchsia,55,Large,Fuchsia,444.93,Men,Jeans,564,3,cashondelivery,Andhra Pradesh,Delivered,10,June
2904,12,Pants LightSalmon,93,Large,LightSalmon,31.83,Women,Pants,219,4,UPI,Sikkim,Delivered,21,May
2905,15,Western SteelBlue,58,Medium,SteelBlue,409.35,Kids,Western,121,1,UPI,Goa,Returned,23,October
2906,28,T-Shirts LightGreen,87,Large,LightGreen,413.44,Kids,T-Shirts,87,1,cashondelivery,Sikkim,Delivered,27,August
2907,6,Formals GreenYellow,35,Large,GreenYellow,22.03,Women,Formals,938,2,cashondelivery,Punjab,Returned,26,October
2908,6,Formals LightGray,77,Large,LightGray,551.7,Women,Formals,94,4,cashondelivery,Andhra Pradesh,Returned,27,February
2909,10,Trousers MediumSpringGreen,3,Small,MediumSpringGreen,62.2,Men,Trousers,1294,3,UPI,Tripura,Delivered,23,April
2910,26,Western Chocolate,65,Small,Chocolate,271.21,Kids,Western,383,2,netbanking,Bihar,Cancelled,16,July
2911,22,Jeans DarkCyan,91,Small,DarkCyan,32.54,Kids,Jeans,362,2,cashondelivery,Meghalaya,Delivered,18,October
2912,12,Jeans White,5,Medium,White,956.77,Women,Jeans,520,2,cashondelivery,Nagaland,Delivered,24,June
2913,7,Shirts RoyalBlue,65,Large,RoyalBlue,161.99,Women,Shirts,1220,1,cashondelivery,Sikkim,Cancelled,6,January
2914,21,Ethnic Aqua,21,Small,Aqua,142.44,Women,Ethnic,1267,4,UPI,Tripura,Delivered,22,July
2915,9,Pants GoldenRod,90,Large,GoldenRod,223.72,Men,Pants,1213,3,cashondelivery,Madhya Pradesh,Delivered,30,March
2916,7,Casuals Pink,70,Small,Pink,885.64,Kids,Casuals,982,1,cashondelivery,Andhra Pradesh,Cancelled,27,May
2917,20,T-Shirts Lavender,56,Small,Lavender,995.0,Women,T-Shirts,410,2,cashondelivery,Karnataka,Delivered,3,October
2918,21,Western WhiteSmoke,25,Small,WhiteSmoke,650.75,Men,Western,888,2,netbanking,Andhra Pradesh,Returned,8,August
2919,6,Casuals SeaShell,100,Medium,SeaShell,313.88,Women,Casuals,362,2,netbanking,Tripura,Returned,8,August
2920,18,Formals DarkGoldenRod,62,Small,DarkGoldenRod,911.9,Kids,Formals,579,2,cashondelivery,West Bengal,Cancelled,27,April
2921,13,Pants Azure,44,Small,Azure,784.42,Men,Pants,1235,2,netbanking,Odisha,Cancelled,15,November
2922,21,Pants DarkSalmon,42,Medium,DarkSalmon,105.77,Women,Pants,1429,1,cashondelivery,Uttar Pradesh,Delivered,15,April
2923,11,Jeans Snow,8,Medium,Snow,472.16,Men,Jeans,780,4,cashondelivery,Himachal Pradesh,Cancelled,21,January
2924,4,Casuals CornflowerBlue,7,Small,CornflowerBlue,440.95,Women,Casuals,391,4,UPI,Meghalaya,Delivered,7,March
2925,13,T-Shirts DarkRed,85,Medium,DarkRed,990.45,Women,T-Shirts,597,3,cashondelivery,Meghalaya,Returned,25,August
2926,23,Saree Peru,46,Large,Peru,840.48,Kids,Saree,57,3,cashondelivery,Tamil Nadu,Cancelled,7,October
2927,6,Trousers SeaShell,82,Large,SeaShell,357.27,Men,Trousers,1443,3,netbanking,Jharkhand,Cancelled,15,August
2928,19,T-Shirts Indigo,27,Large,Indigo,783.22,Kids,T-Shirts,191,3,UPI,Tamil Nadu,Delivered,12,August
2929,22,Shirts RoyalBlue,81,Small,RoyalBlue,246.25,Kids,Shirts,1185,4,cashondelivery,Arunachal Pradesh,Delivered,22,May
2930,3,Western Magenta,27,Small,Magenta,276.13,Women,Western,1446,3,netbanking,Manipur,Returned,9,June
2931,8,Shirts MediumPurple,53,Medium,MediumPurple,859.26,Women,Shirts,900,2,UPI,Karnataka,Cancelled,22,October
2932,8,Casuals BlanchedAlmond,11,Large,BlanchedAlmond,715.37,Kids,Casuals,554,2,netbanking,Bihar,Delivered,23,March
2933,27,Western Plum,39,Large,Plum,105.68,Women,Western,585,1,UPI,Uttar Pradesh,Cancelled,21,May
2934,24,Pants Wheat,42,Large,Wheat,466.09,Men,Pants,1024,3,netbanking,Andhra Pradesh,Cancelled,26,May
2935,2,Formals LightYellow,37,Small,LightYellow,363.34,Men,Formals,151,4,cashondelivery,Assam,Delivered,13,October
2936,13,Casuals Yellow,100,Small,Yellow,620.66,Women,Casuals,1311,1,netbanking,Kerala,Delivered,29,February
2937,28,Formals Fuchsia,4,Medium,Fuchsia,128.65,Men,Formals,372,4,cashondelivery,Punjab,Delivered,30,August
2938,8,Ethnic Crimson,36,Small,Crimson,678.12,Women,Ethnic,1260,4,cashondelivery,Chhattisgarh,Cancelled,16,September
2939,19,Casuals DodgerBlue,21,Large,DodgerBlue,853.87,Men,Casuals,1246,2,UPI,Rajasthan,Cancelled,21,November
2940,19,Formals MediumPurple,44,Medium,MediumPurple,88.69,Women,Formals,1122,2,netbanking,Kerala,Delivered,12,August
2941,17,T-Shirts LawnGreen,83,Small,LawnGreen,249.26,Women,T-Shirts,1084,4,cashondelivery,Karnataka,Cancelled,26,September
2942,12,Pants GhostWhite,8,Medium,GhostWhite,737.8,Women,Pants,842,4,cashondelivery,Chhattisgarh,Cancelled,20,August
2943,22,Pants Silver,15,Medium,Silver,206.87,Kids,Pants,1123,4,netbanking,Kerala,Cancelled,19,September
2944,28,Western Gray,6,Small,Gray,870.58,Men,Western,1121,2,cashondelivery,Rajasthan,Returned,26,April
2945,12,Jeans MediumVioletRed,25,Large,MediumVioletRed,695.42,Women,Jeans,1006,4,UPI,Andhra Pradesh,Cancelled,21,September
2946,10,Jeans DarkViolet,22,Large,DarkViolet,748.4,Men,Jeans,1206,3,cashondelivery,Manipur,Cancelled,25,November
2947,19,Western PaleGreen,1,Small,PaleGreen,10.82,Women,Western,159,3,netbanking,Karnataka,Cancelled,28,August
2948,5,Formals LightSlateGray,93,Large,LightSlateGray,739.68,Women,Formals,842,3,cashondelivery,Rajasthan,Returned,6,April
2949,10,T-Shirts WhiteSmoke,56,Medium,WhiteSmoke,437.99,Men,T-Shirts,877,4,netbanking,Mizoram,Cancelled,9,January
2950,1,Trousers SlateBlue,35,Medium,SlateBlue,99.61,Men,Trousers,778,3,cashondelivery,Karnataka,Delivered,3,September
2951,5,Shirts Chartreuse,9,Medium,Chartreuse,659.72,Women,Shirts,886,2,UPI,Assam,Delivered,4,January
2952,30,Shirts SkyBlue,87,Small,SkyBlue,421.55,Men,Shirts,279,3,netbanking,Odisha,Delivered,16,July
2953,25,Saree LemonChiffon,1,Large,LemonChiffon,785.42,Kids,Saree,1457,3,UPI,Punjab,Cancelled,7,June
2954,14,Tops DarkGray,59,Small,DarkGray,630.04,Men,Tops,1129,4,cashondelivery,Gujarat,Cancelled,22,March
2955,27,Tops Thistle,100,Large,Thistle,368.13,Men,Tops,659,3,netbanking,Andhra Pradesh,Delivered,30,July
2956,17,Ethnic SteelBlue,46,Medium,SteelBlue,801.31,Kids,Ethnic,1432,4,netbanking,West Bengal,Delivered,3,July
